time,seconds_elapsed,magneticBearing
1784719817924081408,0.3746151924133301,56.041805267333984
1784719817934001408,0.3845353126525879,56.073001861572266
1784719817943920384,0.3944542407989502,56.0691032409668
1784719817953840384,0.404374361038208,56.021488189697266
1784719817963760384,0.4142942428588867,55.935726165771484
1784719817973680384,0.42421436309814453,55.81418228149414
1784719817983599360,0.43413329124450684,55.63301467895508
1784719817993519616,0.44405341148376465,55.44888687133789
1784719818003439360,0.45397329330444336,55.309085845947266
1784719818013359360,0.46389317512512207,55.2542839050293
1784719818023278592,0.4738123416900635,55.34547805786133
1784719818033198336,0.4837322235107422,55.296146392822266
1784719818043118592,0.49365234375,55.195072174072266
1784719818053038336,0.5035722255706787,55.48904800415039
1784719818062957568,0.5134913921356201,55.50833511352539
1784719818072877312,0.5234112739562988,55.03665542602539
1784719818082797568,0.5333313941955566,54.42087936401367
1784719818092716544,0.543250322341919,53.8637809753418
1784719818102636288,0.5531702041625977,53.29873275756836
1784719818112556544,0.5630903244018555,52.666770935058594
1784719818122476288,0.5730102062225342,52.004737854003906
1784719818132395520,0.5829293727874756,51.336753845214844
1784719818142315264,0.5928492546081543,50.76249313354492
1784719818152235520,0.6027693748474121,50.30682373046875
1784719818162155264,0.6126892566680908,49.92310333251953
1784719818172074240,0.6226081848144531,49.62120056152344
1784719818181994496,0.6325283050537109,49.425010681152344
1784719818191914240,0.6424481868743896,49.29672622680664
1784719818201834496,0.6523683071136475,49.24698257446289
1784719818211753472,0.6622872352600098,49.324684143066406
1784719818221673472,0.6722073554992676,49.57271957397461
1784719818231593472,0.6821272373199463,49.95273971557617
1784719818241512448,0.6920464038848877,50.242576599121094
1784719818251432448,0.7019662857055664,50.90021514892578
1784719818261352448,0.7118864059448242,51.75896072387695
1784719818271272448,0.7218062877655029,52.73928451538086
1784719818281191424,0.7317252159118652,53.81542205810547
1784719818291111424,0.741645336151123,55.01774978637695
1784719818301031424,0.7515652179718018,56.383548736572266
1784719818310951424,0.7614853382110596,58.01205062866211
1784719818320870400,0.7714042663574219,59.891109466552734
1784719818330790400,0.7813243865966797,61.88737106323242
1784719818340710400,0.7912442684173584,64.1077880859375
1784719818350630400,0.8011643886566162,66.49243927001953
1784719818360549376,0.8110833168029785,69.0818099975586
1784719818370469376,0.8210031986236572,72.10034942626953
1784719818380389376,0.830923318862915,75.00718688964844
1784719818390309376,0.8408432006835938,77.94881439208984
1784719818400228608,0.8507623672485352,80.89115905761719
1784719818410148352,0.8606822490692139,83.80461883544922
1784719818420068608,0.8706023693084717,86.7037124633789
1784719818429987328,0.880521297454834,89.4908676147461
1784719818439907328,0.8904411792755127,92.11558532714844
1784719818449827328,0.9003612995147705,94.61589813232422
1784719818459747328,0.9102811813354492,97.08193969726562
1784719818469666560,0.9202003479003906,99.49539947509766
1784719818479586304,0.9301202297210693,101.88707733154297
1784719818489506560,0.9400403499603271,104.3426284790039
1784719818499426304,0.9499602317810059,106.7556381225586
1784719818509345536,0.9598793983459473,109.17264556884766
1784719818519265536,0.969799280166626,111.65266418457031
1784719818529185536,0.9797194004058838,114.1312255859375
1784719818539104512,0.9896383285522461,116.52214813232422
1784719818549024256,0.9995582103729248,118.83068084716797
1784719818558944512,1.0094783306121826,121.07820892333984
1784719818568864256,1.0193982124328613,123.33605194091797
1784719818578783488,1.0293173789978027,125.56275177001953
1784719818588703488,1.0392372608184814,127.63593292236328
1784719818598623488,1.0491573810577393,129.6005096435547
1784719818608543488,1.059077262878418,131.579345703125
1784719818618462208,1.0689961910247803,133.62059020996094
1784719818628382464,1.078916311264038,135.71629333496094
1784719818638302208,1.0888361930847168,137.88636779785156
1784719818648222464,1.0987563133239746,140.11538696289062
1784719818658141440,1.108675241470337,142.37181091308594
1784719818668061440,1.1185953617095947,144.66127014160156
1784719818677981440,1.1285152435302734,146.97195434570312
1784719818687900416,1.1384344100952148,149.35525512695312
1784719818697820416,1.1483542919158936,151.74151611328125
1784719818707740416,1.1582741737365723,154.08407592773438
1784719818717660416,1.16819429397583,156.48483276367188
1784719818727579392,1.1781132221221924,158.97052001953125
1784719818737499392,1.1880333423614502,161.5400390625
1784719818747419392,1.197953224182129,164.2019805908203
1784719818757339392,1.2078733444213867,166.92001342773438
1784719818767258368,1.217792272567749,169.6820068359375
1784719818777178624,1.2277123928070068,172.4404296875
1784719818787100160,1.2376339435577393,175.18569946289062
1784719818797020160,1.247554063796997,177.99024963378906
1784719818806939136,1.2574729919433594,180.86289978027344
1784719818816859136,1.2673931121826172,183.60275268554688
1784719818826779136,1.277312994003296,186.03811645507812
1784719818836698368,1.2872321605682373,188.0435333251953
1784719818846618112,1.297152042388916,189.512939453125
1784719818856538112,1.3070719242095947,190.53599548339844
1784719818866458112,1.3169920444488525,191.1595916748047
1784719818876377088,1.3269109725952148,191.5763702392578
1784719818886297344,1.3368310928344727,191.85023498535156
1784719818896217088,1.3467509746551514,191.93173217773438
1784719818906137344,1.3566710948944092,191.76235961914062
1784719818916056064,1.3665900230407715,191.12278747558594
1784719818925976320,1.3765101432800293,190.5508270263672
1784719818935896064,1.386430025100708,189.8641815185547
1784719818945816320,1.3963501453399658,189.14967346191406
1784719818955735296,1.4062690734863281,188.35145568847656
1784719818965655040,1.4161889553070068,187.45921325683594
1784719818975575296,1.4261090755462646,186.4711456298828
1784719818985494016,1.436028003692627,185.416259765625
1784719818995414272,1.4459481239318848,184.35914611816406
1784719819005334016,1.4558680057525635,183.2998809814453
1784719819015254272,1.4657881259918213,182.17132568359375
1784719819025173248,1.4757070541381836,180.98736572265625
1784719819035092992,1.4856269359588623,179.67872619628906
1784719819045013248,1.4955470561981201,178.2227325439453
1784719819054932992,1.5054669380187988,176.6024932861328
1784719819064852224,1.5153861045837402,174.7650909423828
1784719819074772224,1.525305986404419,172.67713928222656
1784719819084692224,1.5352261066436768,170.27879333496094
1784719819094611200,1.545145034790039,24.32546615600586
1784719819104531200,1.5550651550292969,26.418678283691406
1784719819114451200,1.5649850368499756,28.472537994384766
1784719819124371200,1.5749051570892334,30.482837677001953
1784719819134290176,1.5848240852355957,32.4791145324707
1784719819144210176,1.5947439670562744,34.45877456665039
1784719819154130176,1.6046640872955322,36.425601959228516
1784719819164050176,1.614583969116211,38.37303924560547
1784719819173969152,1.6245031356811523,40.311710357666016
1784719819183889152,1.634423017501831,42.2520866394043
1784719819193809152,1.6443431377410889,44.19103240966797
1784719819203729152,1.6542630195617676,46.078433990478516
1784719819213648128,1.6641819477081299,47.938175201416016
1784719819223568128,1.6741020679473877,49.71974182128906
1784719819233488128,1.6840219497680664,51.353118896484375
1784719819243407360,1.6939411163330078,52.91383743286133
1784719819253327104,1.7038609981536865,54.4106559753418
1784719819263247360,1.7137811183929443,55.8844108581543
1784719819273167104,1.723701000213623,57.266544342041016
1784719819283086080,1.7336199283599854,58.57695388793945
1784719819293006080,1.7435400485992432,59.73514175415039
1784719819302926080,1.7534599304199219,60.76839065551758
1784719819312846080,1.7633800506591797,61.75204086303711
1784719819322765056,1.773298978805542,62.70478439331055
1784719819332685312,1.7832190990447998,63.55147933959961
1784719819342605056,1.7931389808654785,64.3497543334961
1784719819352525312,1.8030591011047363,65.10914611816406
1784719819362444288,1.8129780292510986,65.81428527832031
1784719819372364288,1.8228981494903564,66.31180572509766
1784719819382284288,1.8328180313110352,66.5598373413086
1784719819392203008,1.8427369594573975,66.85208892822266
1784719819402123264,1.8526570796966553,67.09678649902344
1784719819412043008,1.862576961517334,67.33060455322266
1784719819421963264,1.8724970817565918,67.53102111816406
1784719819431882240,1.882416009902954,67.74122619628906
1784719819441802240,1.892336130142212,68.1233901977539
1784719819451722240,1.9022560119628906,68.53953552246094
1784719819461642240,1.9121761322021484,68.88941955566406
1784719819471561216,1.9220950603485107,69.41636657714844
1784719819481480960,1.9320149421691895,69.79205322265625
1784719819491401216,1.9419350624084473,70.29955291748047
1784719819501320960,1.951854944229126,70.80648803710938
1784719819511240192,1.9617741107940674,71.78973388671875
1784719819521160192,1.971693992614746,72.185791015625
1784719819531080192,1.981614112854004,72.55203247070312
1784719819540999168,1.9915330410003662,72.96000671386719
1784719819550919168,2.001453161239624,73.22028350830078
1784719819560839168,2.0113730430603027,73.47603607177734
1784719819570759168,2.0212929248809814,73.6934585571289
1784719819580678144,2.031212091445923,73.89198303222656
1784719819590598144,2.0411319732666016,73.73120880126953
1784719819600518144,2.0510520935058594,73.53404235839844
1784719819610438144,2.060971975326538,73.47376251220703
