time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1784201622977158144,-6.699438095092773,43.73264456984868,-79.38284963226127,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,13.917406192443549,-1.0,-1.0
1784201629698152192,0.02155590057373047,43.73264456984868,-79.38284963226127,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,13.917406192443549,-1.0,-1.0
1784201629712340736,0.035744667053222656,43.73264456984868,-79.38284963226127,0.0,140.27010796181568,-1.0,-1.0,30.133821636646235,151.695014,-1.0,-1.0
1784201629714777856,0.03818178176879883,43.732644567560556,-79.38284963041177,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,19.82829935961654,-1.0,-1.0
1784201635725077248,6.048480987548828,43.732644567522904,-79.38284963038134,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,19.452584673192238,-1.0,-1.0
1784201641748930048,12.072333812713623,43.73264456752095,-79.38284963037974,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,19.071945573562143,-1.0,-1.0
1784201642462280960,12.785684823989868,43.73264456752079,-79.38284963037962,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,19.967946996904132,-1.0,-1.0
1784201648473555968,18.79695987701416,43.73264456752076,-79.3828496303796,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,19.967510400790605,-1.0,-1.0
1784201654502644992,24.826048851013184,43.73264456752076,-79.3828496303796,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,19.96727090170055,-1.0,-1.0
1784201660512167936,30.835571765899658,43.73264456752076,-79.3828496303796,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,19.967629748710728,-1.0,-1.0
1784201666555585792,36.878989696502686,43.73264456752076,-79.3828496303796,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,19.9673543039852,-1.0,-1.0
1784201672569651200,42.8930549621582,43.73264456752076,-79.3828496303796,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,19.96733658037363,-1.0,-1.0
1784201678583763200,48.907166957855225,43.73264456752075,-79.3828496303796,105.49100520486672,142.90100505227883,-1.0,-1.0,30.0,19.96731741068067,-1.0,-1.0
