time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1784028442388560896,-3.4032628536224365,43.73266902902147,-79.38287832748107,96.57227473391723,133.98227458132934,-1.0,-1.0,30.0,20.82320689793521,-1.0,-1.0
1784028445834799104,0.04297518730163574,43.73266902902147,-79.38287832748107,0.0,131.94000010623168,-1.0,-1.0,30.50845924206792,82.395014,-1.0,-1.0
1784028445835683840,0.04385995864868164,43.7326734640416,-79.38284662491237,96.57227854861449,133.9822783960266,-1.0,-1.0,33.257369142403924,19.457434905009976,-1.0,-1.0
1784028451930860032,6.139036178588867,43.73267366215998,-79.38284520871555,96.57227854861449,133.9822783960266,-1.0,-1.0,43.49591366420397,17.77623629432932,-1.0,-1.0
1784028457944808960,12.152985095977783,43.732673705178094,-79.38284490121197,315.2159318545117,352.62593170192383,-1.0,-1.0,52.272844831282896,18.075046521124552,-1.0,-1.0
1784028463971406848,18.179583072662354,43.732673714797315,-79.38284483245151,500.7585241666312,538.1685240140433,-1.0,-1.0,60.159795557885346,19.9674854244156,-1.0,-1.0
1784028469985931776,24.19410800933838,43.73267371482857,-79.38284483222812,579.0519554102284,616.4619552576405,-1.0,-1.0,67.47109793068229,19.967352477695556,-1.0,-1.0
1784028476002404096,30.210580110549927,43.73267371482867,-79.3828448322274,463.9551577570953,501.36515760450743,-1.0,-1.0,74.30833193959738,19.967314471390235,-1.0,-1.0
1784028482014593024,36.222769260406494,43.73267371482867,-79.38284483222739,264.67245209878854,302.08245194620065,-1.0,-1.0,80.8730375409373,19.96731105671444,-1.0,-1.0
1784028488025268992,42.233445167541504,43.73267371482868,-79.3828448322274,251.89842508587822,289.3084249332903,-1.0,-1.0,87.16740421446158,19.96728024910762,-1.0,-1.0
