time,seconds_elapsed,x,y,z
1784890839232565248,0.13294005393981934,0.0086822509765625,0.5689849853515625,-0.6798858642578125
1784890839242484224,0.14285922050476074,0.0097503662109375,0.567962646484375,-0.6423187255859375
1784890839252403200,0.15277814865112305,0.007781982421875,0.642364501953125,-0.6292877197265625
1784890839262323200,0.16269803047180176,0.0056915283203125,0.7014923095703125,-0.684814453125
1784890839272242432,0.17261719703674316,0.0081634521484375,0.7258758544921875,-0.7282867431640625
1784890839282162176,0.18253707885742188,-0.0095672607421875,0.7289276123046875,-0.7567138671875
1784890839292081152,0.19245600700378418,-0.04852294921875,0.7104034423828125,-0.7676544189453125
1784890839302000384,0.20237517356872559,-0.09027099609375,0.6873321533203125,-0.7732086181640625
1784890839311920128,0.2122950553894043,-0.1031646728515625,0.667327880859375,-0.7594451904296875
1784890839321839360,0.2222142219543457,-0.078155517578125,0.6575775146484375,-0.71673583984375
1784890839331759104,0.23213410377502441,-0.04937744140625,0.6779022216796875,-0.6840667724609375
1784890839341678080,0.24205303192138672,-0.0055389404296875,0.693115234375,-0.6654052734375
1784890839351597312,0.2519721984863281,0.0274505615234375,0.6405487060546875,-0.6689300537109375
1784890839361517312,0.26189208030700684,0.0388031005859375,0.5992279052734375,-0.714630126953125
1784890839371436032,0.27181100845336914,0.022369384765625,0.64471435546875,-0.7481536865234375
1784890839381356288,0.28173112869262695,0.0336761474609375,0.7086334228515625,-0.78790283203125
1784890839391275264,0.29165005683898926,0.0885009765625,0.7489013671875,-0.816497802734375
1784890839401193984,0.30156898498535156,0.09283447265625,0.667694091796875,-0.8589324951171875
1784890839411114240,0.3114891052246094,0.05169677734375,0.4736175537109375,-0.781494140625
1784890839421033216,0.3214080333709717,-0.0270538330078125,0.309417724609375,-0.6634063720703125
1784890839430953216,0.3313281536102295,-0.1136322021484375,0.4044647216796875,-0.634796142578125
1784890839440872192,0.3412470817565918,-0.1263580322265625,0.6278228759765625,-0.695220947265625
1784890839450792192,0.3511672019958496,-0.086456298828125,0.8097076416015625,-0.728485107421875
1784890839460711168,0.3610861301422119,-0.0283203125,0.8975830078125,-0.7830352783203125
1784890839470630144,0.3710050582885742,0.022369384765625,0.8380279541015625,-0.7698822021484375
1784890839480550400,0.38092517852783203,0.00384521484375,0.7313690185546875,-0.7578582763671875
1784890839490469120,0.39084410667419434,-0.06964111328125,0.661224365234375,-0.75848388671875
1784890839500388096,0.40076303482055664,-0.12249755859375,0.692138671875,-0.753814697265625
1784890839510308352,0.41068315505981445,-0.1662750244140625,0.741302490234375,-0.7518768310546875
1784890839520227072,0.42060208320617676,-0.130615234375,0.8358306884765625,-0.696685791015625
1784890839530147328,0.43052220344543457,-0.0402679443359375,0.8856964111328125,-0.694854736328125
1784890839540066304,0.4404411315917969,0.0477294921875,0.826141357421875,-0.686614990234375
1784890839549986048,0.4503610134124756,0.15667724609375,0.72601318359375,-0.6141204833984375
1784890839559905280,0.460280179977417,0.2438201904296875,0.51422119140625,-0.578399658203125
1784890839569824256,0.4701991081237793,0.2969970703125,0.2691497802734375,-0.495819091796875
1784890839579744000,0.480118989944458,0.27899169921875,0.17095947265625,-0.3820343017578125
1784890839589663232,0.4900381565093994,0.276824951171875,0.1595916748046875,-0.382293701171875
1784890839599583232,0.4999580383300781,0.414886474609375,0.1604461669921875,-0.574859619140625
1784890839609502208,0.5098772048950195,0.4833221435546875,0.3098297119140625,-0.995208740234375
1784890839619421184,0.5197961330413818,0.249969482421875,0.7422027587890625,-2.2271270751953125
1784890839629341184,0.5297160148620605,-0.253662109375,2.095947265625,-1.843414306640625
1784890839639260416,0.539635181427002,0.948699951171875,1.1157684326171875,-1.2898101806640625
1784890839649180160,0.5495550632476807,0.781158447265625,-0.429412841796875,0.0784912109375
1784890839659099136,0.559473991394043,-0.2058563232421875,0.111328125,-0.0355987548828125
1784890839669018368,0.5693931579589844,-0.1596527099609375,1.30926513671875,-0.73455810546875
1784890839678938112,0.5793130397796631,0.371673583984375,1.267730712890625,-0.846923828125
1784890839688857344,0.5892322063446045,0.1028289794921875,0.7998504638671875,-0.69940185546875
1784890839698777088,0.5991520881652832,-0.1898193359375,0.69854736328125,-0.3812408447265625
1784890839708696064,0.6090710163116455,-0.3061676025390625,0.4579620361328125,-0.2028350830078125
1784890839718615296,0.6189901828765869,-0.4996490478515625,-0.1678314208984375,-0.2062835693359375
1784890839728535296,0.6289100646972656,-0.8095703125,-1.2536773681640625,-1.283966064453125
1784890839738454016,0.6388289928436279,-0.5589447021484375,-0.4064483642578125,-1.9038543701171875
1784890839748374272,0.6487491130828857,-0.1719970703125,2.0471954345703125,-0.9288787841796875
1784890839758293248,0.658668041229248,0.3005523681640625,1.3341522216796875,-0.8322906494140625
1784890839768212224,0.6685872077941895,-0.034881591796875,0.7932891845703125,-1.075439453125
1784890839778132224,0.6785070896148682,-0.0661773681640625,0.8720703125,-1.0684051513671875
1784890839788049408,0.6884243488311768,0.155609130859375,0.7092742919921875,-0.933441162109375
1784890839797969664,0.6983444690704346,0.1981048583984375,0.851165771484375,-0.96929931640625
1784890839807888384,0.7082633972167969,0.13104248046875,0.1096343994140625,-0.774627685546875
1784890839817807360,0.7181823253631592,0.2744140625,-0.134002685546875,-0.767547607421875
1784890839827727616,0.728102445602417,-0.0041046142578125,0.5632476806640625,-1.244873046875
1784890839837646592,0.7380213737487793,-0.1170501708984375,0.41485595703125,-1.20477294921875
1784890839847566336,0.747941255569458,0.079193115234375,-0.06964111328125,-0.9380340576171875
1784890839857485568,0.7578604221343994,0.0460662841796875,-0.005340576171875,-0.93389892578125
1784890839867404544,0.7677793502807617,-0.018035888671875,0.339569091796875,-0.9881439208984375
1784890839877324544,0.7776994705200195,0.1330718994140625,0.4152984619140625,-0.982086181640625
1784890839887243520,0.7876183986663818,0.147247314453125,0.177734375,-0.98492431640625
1784890839897163264,0.7975382804870605,0.0640869140625,-0.244476318359375,-0.9145965576171875
1784890839907082496,0.807457447052002,-0.0064849853515625,-0.3731536865234375,-0.85296630859375
1784890839917002496,0.8173773288726807,-0.079742431640625,0.1520538330078125,-0.94805908203125
1784890839926921472,0.827296257019043,0.0031890869140625,0.412078857421875,-1.0032501220703125
