time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1784373840278884864,0.19218993186950684,-0.06478767096996307,-0.18741720914840698,0.026843544095754623,0.06247151643037796,0.8209397196769714,-0.5675871968269348,0.04244790971279144,-0.01587080955505371,-0.01081240177154541,0.391702303878792,-0.17349242048540217,0.43140095409407486,-0.7939539327224502,-0.9630547958325479,0.10962380435607091,-2.167629162638234
1784373840288804096,0.20210909843444824,-0.059269338846206665,-0.2174251675605774,0.04519752040505409,0.06165709346532822,0.8212516903877258,-0.5672248601913452,0.049442142248153687,-0.02500230073928833,-0.019338250160217285,0.3921011204184593,-0.1742442854462085,0.43130787961827444,-0.7936429976655563,-0.963601382237274,0.10827444665433317,-2.1671794116338683
1784373840298723840,0.21202898025512695,-0.0326642245054245,-0.2400500625371933,0.04301698878407478,0.06072390079498291,0.82147616147995,-0.5670005083084106,0.0514586940407753,-0.02254122495651245,-0.025254130363464355,0.392554854060197,-0.17504731901126913,0.4311127212223113,-0.7933480062984193,-0.9639949085984773,0.10669006622384075,-2.1667686034521414
1784373840308644096,0.22194910049438477,0.013290749862790108,-0.2308027595281601,0.044707030057907104,0.05974514037370682,0.8214865922927856,-0.5670893788337708,0.049812961369752884,-0.014357686042785645,-0.03303879499435425,0.39307767900129253,-0.17581838493442795,0.43074725864957497,-0.793117067952627,-0.9640131215869616,0.10496679474871773,-2.1663804799213118
1784373840318563072,0.23186802864074707,0.026283247396349907,-0.19497050344944,0.019749348983168602,0.05880425497889519,0.8213227987289429,-0.5674248933792114,0.033129919320344925,-0.02215898036956787,-0.031558871269226074,0.39357798196500793,-0.17648323790352252,0.43028037969261557,-0.7929747778253547,-0.9637259962248493,0.10326490901096874,-2.166136200138332
1784373840328482816,0.24178791046142578,0.02053028531372547,-0.13575272262096405,-0.009686303324997425,0.057885702699422836,0.8211734294891357,-0.5677354335784912,0.020468145608901978,-0.025580167770385742,-0.04040360450744629,0.39384641450085744,-0.17701730973495167,0.42988038311423915,-0.7929393796985814,-0.9634641952872313,0.10160781537462497,-2.166442658127005
1784373840338403072,0.2517080307006836,-0.006279556546360254,-0.026426564902067184,-0.02562016248703003,0.05728917196393013,0.8210855722427368,-0.567922830581665,0.013603176921606064,-0.019343078136444092,-0.054193198680877686,0.39383114311723433,-0.17726539020140522,0.4296691329466177,-0.7930059013126723,-0.9633102630901188,0.10053483458247567,-2.1671119029194945
1784373840348322816,0.2616279125213623,-0.09135689586400986,0.044037748128175735,-0.059154950082302094,0.057020511478185654,0.8213633894920349,-0.5675480961799622,-0.014601092785596848,-0.013761460781097412,-0.047899842262268066,0.3934703466355328,-0.17732217955503354,0.42986367955785904,-0.7930669205898958,-0.9637970962781837,0.1001321497304912,-2.1680831889934433
1784373840358242048,0.2715470790863037,-0.12621960043907166,0.04798942431807518,-0.04609111696481705,0.056820470839738846,0.8220243453979492,-0.5666105151176453,-0.025967203080654144,-0.03473186492919922,-0.018823444843292236,0.3929298244351651,-0.17741294925719944,0.4303712207871707,-0.7930393682036717,-0.9649568056666046,0.09994721371501178,-2.169172825503833
1784373840368161792,0.2814669609069824,-0.08658138662576675,0.02644524723291397,0.0009208678384311497,0.05685299634933472,0.8226244449615479,-0.5657355189323425,-0.009596522897481918,-0.006447136402130127,-0.00605696439743042,0.3925078973218196,-0.17742700809215173,0.43087340354552955,-0.7929723771036642,-0.9660114241619076,0.10015768109283027,-2.1697821556066814
1784373840378082048,0.29138708114624023,0.005866521969437599,-0.029018163681030273,0.0386555939912796,0.057035043835639954,0.8228420615196228,-0.5654007196426392,-0.0013099350035190582,-0.004772603511810303,0.00341951847076416,0.39241377353063717,-0.1773799466709763,0.4310869912548733,-0.7929134802069012,-0.9663942760982216,0.10053534547831602,-2.16969102242377
1784373840388001024,0.30130600929260254,0.14798079431056976,-0.07173047214746475,0.0749124065041542,0.05719108134508133,0.8223709464073181,-0.566070020198822,0.0013568848371505737,3.2007694244384766e-05,0.016662001609802246,0.3927296191242207,-0.17727094114484995,0.4307435634983795,-0.7929681750384402,-0.9655658218451874,0.10069015238093813,-2.1690780149718623
1784373840397920768,0.31122589111328125,0.27757787704467773,-0.06971210241317749,0.08828769624233246,0.05746688321232796,0.8210995197296143,-0.5678847432136536,-0.008211493492126465,0.010000884532928467,0.02313077449798584,0.39334156173154977,-0.17691846496815203,0.42983426749998604,-0.7932368169147329,-0.9633346577131621,0.10085131429656051,-2.1681670194511
1784373840407841024,0.32114601135253906,0.3523176312446594,-0.00028508901596069336,0.054465021938085556,0.0578693225979805,0.8191751837730408,-0.5706165432929993,-0.036964789032936096,0.02791649103164673,0.027449369430541992,0.3939469667155464,-0.17622063412926897,0.4285300719487774,-0.7937972790005223,-0.9599714234457242,0.10106987688364259,-2.167606954206777
1784373840417760768,0.3310658931732178,0.3197105824947357,0.08633589744567871,-0.04069109261035919,0.05816974118351936,0.8172461986541748,-0.573345422744751,-0.06358662247657776,0.049697160720825195,0.04954171180725098,0.3940911345394872,-0.17532620119042266,0.4273031877624447,-0.7945847627650373,-0.9566162035933268,0.10111073127338936,-2.16829926539456
1784373840427680000,0.3409850597381592,0.2647344172000885,0.14956200122833252,-0.12149032950401306,0.058162424713373184,0.8156010508537292,-0.5756839513778687,-0.07970784604549408,0.016247034072875977,0.06413310766220093,0.3937010523999877,-0.1744220452563742,0.4263038398720559,-0.7955133038346344,-0.9537671887871525,0.10069019704571233,-2.1704164696462787
1784373840437600000,0.3509049415588379,0.24731117486953735,0.23174133896827698,-0.2199787199497223,0.05786818638443947,0.8142420053482056,-0.5776341557502747,-0.07163160294294357,-0.0024133920669555664,0.03919726610183716,0.39275225776211364,-0.17348629757166198,0.4255413296715614,-0.7965944695510249,-0.9514223001088513,0.09984823012938107,-2.1739953944898724
1784373840447520000,0.3608250617980957,0.33905893564224243,0.3420470654964447,-0.3168184757232666,0.05734408274292946,0.8127443194389343,-0.5797917246818542,-0.08011020720005035,0.024902164936065674,-0.004497826099395752,0.3912430687560936,-0.172313349518669,0.4247496275347556,-0.7980130746814139,-0.9488470620117254,0.09858400627874143,-2.1792663760816704
1784373840457438976,0.370743989944458,0.5470353364944458,0.46247583627700806,-0.4221506118774414,0.05668175593018532,0.8104196190834045,-0.5831013917922974,-0.10259544849395752,0.05190032720565796,-0.017103075981140137,0.3891663268837141,-0.17057598074844074,0.42350105949929706,-0.8000626691739791,-0.9448680396347167,0.09690292059828545,-2.1865944640953416
1784373840467358976,0.3806641101837158,0.8760132193565369,0.5381777882575989,-0.4842747151851654,0.055935658514499664,0.8065625429153442,-0.5884963870048523,-0.11382749676704407,0.09947377443313599,-0.01546168327331543,0.3867689021913161,-0.16811007123301583,0.42129656853392106,-0.8029059844843356,-0.9383139951751908,0.09476373963591474,-2.195709810064492
1784373840477278976,0.39058399200439453,1.2859355211257935,0.578281044960022,-0.45575207471847534,0.05542867258191109,0.8004640340805054,-0.59681236743927,-0.08429829776287079,0.14059126377105713,0.00866234302520752,0.38443193060715775,-0.16471232202365255,0.4176884892925208,-0.8066090852810194,-0.9280689713115612,0.09260887991902648,-2.2057084122198694
1784373840487198976,0.40050411224365234,1.7735652923583984,0.6453069448471069,-0.3344075381755829,0.055955395102500916,0.7915436029434204,-0.6085456013679504,-0.04528951644897461,0.1588500738143921,0.055368781089782715,0.3826915773536801,-0.16010350759808348,0.41242460233196776,-0.8110610872640908,-0.913330799508783,0.09169155232242322,-2.214785736575734
1784373840497117952,0.41042304039001465,2.1783337593078613,0.7593610286712646,-0.2000267207622528,0.05816754698753357,0.7794824838638306,-0.6237174868583679,-0.040070608258247375,0.20385485887527466,0.0698082447052002,0.38162045473811645,-0.15396068197952725,0.40550877612254843,-0.8162257344286732,-0.8938392554113156,0.0929904771177676,-2.2223082519013113
1784373840507037952,0.42034292221069336,2.3968777656555176,0.9562954306602478,-0.20403797924518585,0.06208265572786331,0.7651309967041016,-0.6408746838569641,-0.06884229928255081,0.20363426208496094,0.11150145530700684,0.38066746921406935,-0.14640627702597633,0.3976529510641208,-0.8219061138986077,-0.8712447573733813,0.09657043526299977,-2.229142939736421
