time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1784546912276361984,-34.94011306762695,43.73261662450346,-79.38285704926652,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,19.930280600251717,-1.0,-1.0
1784546936494425856,-10.722049236297607,43.732616624497425,-79.38285704926534,0.0,135.43013646907843,-1.0,-1.0,33.80023739524534,32.295014,-1.0,-1.0
1784546947282644992,0.06616997718811035,43.73261662449083,-79.38285704926403,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,19.796846279992995,-1.0,-1.0
1784546953412516096,6.196041107177734,43.73261662449068,-79.38285704926399,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,15.994456393785288,-1.0,-1.0
1784546959432232960,12.215757846832275,43.73261662449069,-79.38285704926402,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,19.505996976528053,-1.0,-1.0
1784546960200356864,12.983881950378418,43.732616624490696,-79.38285704926402,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,19.332057509112442,-1.0,-1.0
1784546961406556160,14.190081119537354,43.73261662449069,-79.38285704926402,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,14.800073615680715,-1.0,-1.0
1784546967459000064,20.242525100708008,43.73261662449069,-79.38285704926402,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,19.96784698026888,-1.0,-1.0
1784546973491621120,26.275146007537842,43.73261662449068,-79.38285704926402,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,19.967266169189898,-1.0,-1.0
1784546979499064064,32.282588958740234,43.732616624490674,-79.382857049264,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,19.967280694491,-1.0,-1.0
1784546985507667968,38.29119300842285,43.73261662449068,-79.382857049264,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,19.896080737767555,-1.0,-1.0
1784546991576612096,44.36013698577881,43.73261662449068,-79.38285704926402,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,19.9678777960143,-1.0,-1.0
1784546997077466112,49.86099100112915,43.73261662449068,-79.38285704926402,100.22319214254773,137.63319198995984,-1.0,-1.0,30.0,19.92483285007311,-1.0,-1.0
