time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1784373779384985088,-3.729249954223633,43.73263409300803,-79.38286263496708,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,19.736018238033502,-1.0,-1.0
1784373783186344192,0.07210922241210938,43.73263409300803,-79.38286263496708,0.0,144.90834230799902,-1.0,-1.0,31.626712852432092,35.495014,-1.0,-1.0
1784373783187607040,0.07337212562561035,43.73263409300803,-79.38286263496708,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,21.9756560524653,-1.0,-1.0
1784373789196912896,6.0826780796051025,43.73263409300803,-79.38286263496708,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,17.252605888568578,-1.0,-1.0
1784373795205129216,12.090894222259521,43.73263409300804,-79.3828626349671,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,18.62410758927507,-1.0,-1.0
1784373796109578240,12.995343208312988,43.73263409300804,-79.3828626349671,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,14.438656664180748,-1.0,-1.0
1784373802118771968,19.004537105560303,43.73263409300804,-79.3828626349671,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,19.967264322853108,-1.0,-1.0
1784373808130552064,25.016317129135132,43.73263409300803,-79.38286263496708,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,18.014246185401962,-1.0,-1.0
1784373814142180864,31.02794599533081,43.73263409300803,-79.38286263496708,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,18.339832327928395,-1.0,-1.0
1784373817770999808,34.65676498413086,43.73263409300804,-79.38286263496708,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,17.285172299664026,-1.0,-1.0
1784373823781251072,40.66701602935791,43.73263409300804,-79.3828626349671,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,17.461775494775175,-1.0,-1.0
1784373829796036096,46.681801080703735,43.73263409300804,-79.3828626349671,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,16.302566176084476,-1.0,-1.0
1784373835807066880,52.69283199310303,43.73263409300803,-79.38286263496708,109.54063982386816,146.95063967128027,-1.0,-1.0,30.0,19.898374556644836,-1.0,-1.0
