time,seconds_elapsed,x,y,z
1783116155825479424,0.008506536483764648,-0.001068115234375,0.8817291259765625,-0.717620849609375
1783116155835399680,0.01842665672302246,0.0368194580078125,0.8994293212890625,-0.692230224609375
1783116155845318656,0.028345584869384766,0.080596923828125,0.8836669921875,-0.6752166748046875
1783116155855238400,0.03826546669006348,0.0970611572265625,0.8578338623046875,-0.6266937255859375
1783116155865158656,0.04818558692932129,0.0742034912109375,0.83648681640625,-0.5879058837890625
1783116155875078400,0.05810546875,0.066192626953125,0.756927490234375,-0.555145263671875
1783116155884997632,0.0680246353149414,0.10491943359375,0.6836700439453125,-0.520751953125
1783116155894917376,0.07794451713562012,0.1240081787109375,0.6773223876953125,-0.530487060546875
1783116155904837632,0.08786463737487793,0.0839080810546875,0.700927734375,-0.54571533203125
1783116155914756608,0.09778356552124023,0.068145751953125,0.6908111572265625,-0.5606231689453125
1783116155924676352,0.10770344734191895,0.09368896484375,0.68817138671875,-0.579193115234375
1783116155934596608,0.11762356758117676,0.1202239990234375,0.6942901611328125,-0.592620849609375
1783116155944516352,0.12754344940185547,0.125091552734375,0.695892333984375,-0.5857086181640625
1783116155954435584,0.13746261596679688,0.11285400390625,0.696624755859375,-0.5807037353515625
1783116155964355584,0.14738249778747559,0.111236572265625,0.6842498779296875,-0.5617218017578125
1783116155974275584,0.1573026180267334,0.1098175048828125,0.6658782958984375,-0.538238525390625
1783116155984195584,0.1672224998474121,0.115447998046875,0.65570068359375,-0.50286865234375
1783116155994114560,0.17714166641235352,0.0897369384765625,0.6347503662109375,-0.488372802734375
1783116156004034560,0.18706154823303223,0.0700531005859375,0.6300048828125,-0.47589111328125
1783116156013954560,0.19698166847229004,0.0941925048828125,0.625091552734375,-0.4712066650390625
1783116156023874560,0.20690155029296875,0.108245849609375,0.6361083984375,-0.4962158203125
1783116156033793536,0.21682047843933105,0.0979461669921875,0.69012451171875,-0.5325775146484375
1783116156043713536,0.22674059867858887,0.10260009765625,0.7714996337890625,-0.54150390625
1783116156053633536,0.23666048049926758,0.1307373046875,0.7893524169921875,-0.508331298828125
1783116156063552512,0.24657964706420898,0.11883544921875,0.8329315185546875,-0.39630126953125
1783116156073472512,0.2564995288848877,0.094207763671875,0.92791748046875,-0.264068603515625
1783116156083392512,0.2664196491241455,0.0349273681640625,0.910675048828125,-0.1634979248046875
1783116156093312512,0.2763395309448242,0.0437774658203125,0.8160247802734375,-0.1066741943359375
1783116156103231488,0.2862584590911865,0.107421875,0.8166046142578125,-0.0755157470703125
1783116156113151488,0.29617857933044434,0.1689300537109375,0.9773101806640625,-0.10699462890625
1783116156123071488,0.30609846115112305,0.1931610107421875,1.1007080078125,-0.2036285400390625
1783116156132990720,0.31601762771606445,0.1230316162109375,1.2677764892578125,-0.330718994140625
1783116156142910464,0.32593750953674316,0.0872344970703125,1.389678955078125,-0.3117218017578125
1783116156152830720,0.335857629776001,0.1483612060546875,1.3224334716796875,-0.3133697509765625
1783116156162750464,0.3457775115966797,0.40863037109375,1.2595977783203125,-0.2761688232421875
1783116156172669696,0.3556966781616211,0.5080413818359375,1.229583740234375,-0.0721588134765625
1783116156182589440,0.3656165599822998,0.4094390869140625,0.9697418212890625,-0.086029052734375
1783116156192509696,0.3755366802215576,0.3571319580078125,0.731689453125,-0.3155670166015625
1783116156202429440,0.38545656204223633,0.3366546630859375,0.7728118896484375,-0.4966278076171875
1783116156212348416,0.39537549018859863,0.383331298828125,0.921844482421875,-0.6384735107421875
1783116156222268672,0.40529561042785645,0.4699249267578125,1.0170440673828125,-0.744659423828125
1783116156232188416,0.41521549224853516,0.5136260986328125,1.0600128173828125,-0.816558837890625
1783116156242108672,0.42513561248779297,0.5277099609375,1.0401458740234375,-0.8772735595703125
1783116156252027392,0.4350545406341553,0.5339813232421875,0.964141845703125,-0.8704833984375
1783116156261947648,0.4449746608734131,0.5421600341796875,0.9965972900390625,-0.8626861572265625
1783116156271867392,0.4548945426940918,0.488800048828125,1.1023101806640625,-0.8134307861328125
1783116156281786368,0.4648134708404541,0.4249725341796875,0.9163665771484375,-0.89019775390625
1783116156291706624,0.4747335910797119,0.4533843994140625,0.6654510498046875,-0.887786865234375
1783116156301626368,0.4846534729003906,0.5428009033203125,0.47772216796875,-0.89251708984375
1783116156311546624,0.49457359313964844,0.6743316650390625,0.3871612548828125,-0.9345245361328125
1783116156321465600,0.5044925212860107,0.710205078125,0.31298828125,-0.7128448486328125
1783116156331385600,0.5144126415252686,0.6241912841796875,-0.0780792236328125,-0.39068603515625
1783116156341305600,0.5243325233459473,0.693603515625,-0.506927490234375,-0.3220977783203125
1783116156351225600,0.5342526435852051,0.7829132080078125,-0.5367279052734375,-0.1503448486328125
1783116156361144576,0.5441715717315674,0.8878631591796875,-0.3253631591796875,-0.1182098388671875
1783116156371064320,0.5540914535522461,0.91156005859375,-0.199432373046875,-0.1775970458984375
1783116156380984576,0.5640115737915039,0.7766265869140625,-0.357330322265625,-0.3309326171875
1783116156390903552,0.5739305019378662,0.640167236328125,-0.55438232421875,-0.4043731689453125
1783116156400823552,0.583850622177124,0.6056365966796875,-0.7024383544921875,-0.3580322265625
1783116156410743552,0.5937705039978027,0.6416015625,-0.98748779296875,-0.117340087890625
1783116156420663552,0.6036906242370605,0.769744873046875,-1.6073455810546875,0.1301727294921875
1783116156430582528,0.6136095523834229,0.9929046630859375,-3.02386474609375,0.3871307373046875
1783116156440502528,0.6235296726226807,0.5682830810546875,-3.02850341796875,1.259613037109375
1783116156450422528,0.6334495544433594,-0.07965087890625,-1.0823211669921875,1.017059326171875
1783116156460342528,0.6433696746826172,-0.196533203125,-1.05279541015625,0.0732269287109375
1783116156470261504,0.6532886028289795,0.0564117431640625,-1.2478485107421875,-0.2891387939453125
1783116156480181504,0.6632084846496582,0.2450714111328125,-1.1458892822265625,-0.3078155517578125
1783116156490101504,0.673128604888916,0.1897125244140625,-1.0663604736328125,-0.390594482421875
1783116156500020480,0.6830475330352783,0.1464080810546875,-0.9570159912109375,-0.520050048828125
1783116156509940736,0.6929676532745361,0.00518798828125,-0.9151763916015625,-0.68377685546875
1783116156519860480,0.7028875350952148,-0.01873779296875,-0.8919830322265625,-0.7715606689453125
1783116156529780736,0.7128076553344727,0.0068206787109375,-0.8336181640625,-0.6750030517578125
1783116156539699456,0.722726583480835,0.0535888671875,-0.8406829833984375,-0.661895751953125
1783116156549619456,0.7326464653015137,0.1732635498046875,-0.7435760498046875,-0.662750244140625
1783116156559539456,0.7425665855407715,0.2447967529296875,-0.598876953125,-0.58740234375
1783116156569459456,0.7524864673614502,0.261993408203125,-0.48773193359375,-0.674774169921875
1783116156579378688,0.7624056339263916,0.2600250244140625,-0.3580780029296875,-0.692535400390625
1783116156589298176,0.7723252773284912,0.2899932861328125,-0.2539825439453125,-0.7173309326171875
1783116156599218432,0.782245397567749,-0.0507965087890625,0.30108642578125,-0.2039642333984375
1783116156609137408,0.7921643257141113,0.1100006103515625,-1.1523895263671875,-0.6644439697265625
1783116156619057152,0.80208420753479,0.24993896484375,-1.22186279296875,-0.37646484375
