time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1782477273471730944,-4.747645139694214,43.73286682829512,-79.38257715910869,95.4651063602198,132.87510620763192,-1.0,-1.0,4.314606714020309,4.239540989653955,-1.0,-1.0
1782477276450066688,-1.7693095207214355,43.732771304535994,-79.38262642076751,0.0,154.91453030692858,-1.0,-1.0,300.0,79.195014,-1.0,-1.0
1782477285297454848,7.078078746795654,43.73279204036777,-79.38280396066153,98.34220977783204,135.75220962524415,-1.0,-1.0,75.966,32.568803691357495,-1.0,-1.0
1782477313135549184,34.91617298126221,43.73273169741587,-79.3828453574541,207.44123301483447,244.85123286224658,-1.0,-1.0,80.0703609948503,31.92258187122282,-1.0,-1.0
1782477314863704064,36.644327878952026,43.73273034776145,-79.38284628335121,216.3141749768948,253.7241748243069,-1.0,-1.0,80.65135233170454,32.108238803837764,-1.0,-1.0
1782477331618767104,53.39939093589783,43.73271107093993,-79.3828595077388,182.69584972544268,220.1058495728548,-1.0,-1.0,87.18162469823248,30.54812349123178,-1.0,-1.0
1782477333715479808,55.49610376358032,43.732866840514156,-79.38257717605515,95.4651063602198,132.87510620763192,-1.0,-1.0,4.299600586330714,4.08261722434186,-1.0,-1.0
1782477333715988224,55.49661207199097,43.73286684051415,-79.38257717605515,95.4651063602198,132.87510620763192,-1.0,-1.0,4.29961855588145,4.082619673594939,-1.0,-1.0
1782477333715988224,55.49661207199097,43.73286684051415,-79.38257717605515,95.4651063602198,132.87510620763192,-1.0,-1.0,4.310211365251524,4.082619673612764,-1.0,-1.0
1782477333735331072,55.51595497131348,43.732866784842486,-79.38257714532584,95.4651063602198,132.87510620763192,-1.0,-1.0,4.310230353080145,4.0826026610386625,-1.0,-1.0
1782477339269451264,61.0500750541687,43.73286678484255,-79.3825771453259,95.4651063602198,132.87510620763192,-1.0,-1.0,4.322356621158671,4.082972792379779,-1.0,-1.0
