time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1784805697792954880,-113.80350017547607,43.73261527791148,-79.38270991514341,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,14.398505935550569,-1.0,-1.0
1784805706792954880,-104.80350017547607,43.73261527791148,-79.38270991514341,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,14.398505935550569,-1.0,-1.0
1784805807272709376,-4.3237457275390625,43.73261527791148,-79.38270991514341,0.0,153.97145900441373,-1.0,-1.0,56.32300951194477,105.895014,-1.0,-1.0
1784805811970503936,0.37404894828796387,43.73261514613877,-79.3827098393354,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.78669325955006,-1.0,-1.0
1784805817979259904,6.382804870605469,43.732615143283,-79.38270983769249,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,17.92436252765305,-1.0,-1.0
1784805823985087744,12.388632774353027,43.73261514328244,-79.38270983769216,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,18.793667957717137,-1.0,-1.0
1784805825891186944,14.294731855392456,43.73261514328239,-79.38270983769215,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,15.429651173433605,-1.0,-1.0
1784805831900055808,20.303600788116455,43.73261514328236,-79.38270983769213,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.96731482896326,-1.0,-1.0
1784805837916020992,26.319565773010254,43.73261514328236,-79.38270983769212,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.96731332932841,-1.0,-1.0
1784805840680966912,29.084511756896973,43.73261514328236,-79.38270983769212,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.86988354057914,-1.0,-1.0
1784805846864850944,35.26839590072632,43.73261514328236,-79.38270983769212,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.96576432992643,-1.0,-1.0
1784805852885891840,41.28943681716919,43.732615143282366,-79.38270983769212,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,17.75652929690937,-1.0,-1.0
