time,seconds_elapsed,magneticBearing
1782664725188851712,0.16942691802978516,235.82098388671875
1782664725198771968,0.17934703826904297,235.9178466796875
1782664725208691712,0.18926692008972168,236.01953125
1782664725218610688,0.19918584823608398,236.14129638671875
1782664725228530944,0.2091059684753418,236.27252197265625
1782664725238450688,0.2190258502960205,236.49493408203125
1782664725248370944,0.22894597053527832,236.80722045898438
1782664725258289920,0.23886489868164062,237.18304443359375
1782664725268209920,0.24878501892089844,237.6114501953125
1782664725278129920,0.25870490074157715,238.10372924804688
1782664725288049920,0.26862502098083496,238.6817626953125
1782664725297969920,0.27854490280151367,239.37106323242188
1782664725307888640,0.288463830947876,240.19357299804688
1782664725317808896,0.2983839511871338,241.1678466796875
1782664725327728640,0.3083038330078125,242.28204345703125
1782664725337648896,0.3182239532470703,243.52874755859375
1782664725347567872,0.3281428813934326,244.67083740234375
1782664725357487872,0.33806300163269043,246.190185546875
1782664725367407872,0.34798288345336914,247.85516357421875
1782664725377327872,0.35790300369262695,249.72201538085938
1782664725387246848,0.36782193183898926,251.81402587890625
1782664725397166848,0.37774205207824707,254.12310791015625
1782664725407086848,0.3876619338989258,256.6162414550781
1782664725417006848,0.3975820541381836,259.23828125
1782664725426925824,0.4075009822845459,261.95965576171875
1782664725436845824,0.4174208641052246,264.7604675292969
1782664725446765824,0.4273409843444824,267.6270751953125
1782664725456685824,0.43726086616516113,270.5933837890625
1782664725466605056,0.44718003273010254,273.689697265625
1782664725476524800,0.45709991455078125,276.909423828125
1782664725486445056,0.46702003479003906,280.2356872558594
1782664725496364800,0.4769399166107178,283.6388854980469
1782664725506285056,0.4868600368499756,286.9191589355469
1782664725516203776,0.4967789649963379,290.4248352050781
1782664725526123776,0.5066988468170166,294.22991943359375
1782664725536043776,0.5166189670562744,298.09417724609375
1782664725545963776,0.5265388488769531,301.9497375488281
1782664725555883008,0.5364580154418945,305.7413635253906
1782664725565802752,0.5463778972625732,309.32257080078125
1782664725575723008,0.556298017501831,312.5204772949219
1782664725585640704,0.5662157535552979,315.4499206542969
1782664725595559680,0.5761346817016602,318.18511962890625
1782664725605479680,0.586054801940918,320.482666015625
1782664725615399680,0.5959746837615967,322.2273864746094
1782664725625319680,0.6058948040008545,324.5107116699219
1782664725635238656,0.6158137321472168,326.6416931152344
1782664725645158656,0.6257336139678955,315.9803161621094
1782664725655078656,0.6356537342071533,311.33074951171875
1782664725664998656,0.645573616027832,309.1317138671875
1782664725674917632,0.6554927825927734,308.0121765136719
1782664725684837632,0.6654126644134521,307.2920227050781
1782664725694757632,0.67533278465271,306.97967529296875
1782664725704677632,0.6852526664733887,306.4041748046875
1782664725714597632,0.6951727867126465,306.2095642089844
1782664725724516608,0.7050917148590088,306.16748046875
1782664725734436864,0.7150118350982666,306.36383056640625
1782664725744356608,0.7249317169189453,306.5318298339844
1782664725754276864,0.7348518371582031,306.69049072265625
1782664725764195584,0.7447707653045654,307.54168701171875
1782664725774115584,0.7546906471252441,308.5738220214844
1782664725784035584,0.764610767364502,309.71343994140625
1782664725793955584,0.7745306491851807,311.05029296875
1782664725803874816,0.7844498157501221,312.59185791015625
1782664725813794560,0.7943696975708008,314.1995849609375
1782664725823714816,0.8042898178100586,315.63055419921875
1782664725833634560,0.8142096996307373,316.7747497558594
1782664725843553536,0.8241286277770996,318.23345947265625
1782664725853473536,0.8340487480163574,319.7408142089844
1782664725863393536,0.8439686298370361,321.2598571777344
1782664725873313792,0.853888750076294,322.8709716796875
1782664725883232512,0.8638076782226562,324.4571838378906
1782664725893152768,0.8737277984619141,326.15423583984375
1782664725903072512,0.8836476802825928,327.9478759765625
1782664725912992768,0.8935678005218506,329.69134521484375
1782664725922911744,0.9034867286682129,331.47479248046875
1782664725932831488,0.9134066104888916,333.3382873535156
1782664725942751744,0.9233267307281494,335.170654296875
1782664725952671488,0.9332466125488281,337.0591735839844
1782664725962590720,0.9431657791137695,338.9893798828125
1782664725972510464,0.9530856609344482,340.9374694824219
1782664725982430720,0.963005781173706,342.78839111328125
1782664725992350464,0.9729256629943848,344.3069152832031
1782664726002270720,0.9828457832336426,345.8188171386719
1782664726012189696,0.9927647113800049,347.30963134765625
1782664726022109696,1.0026848316192627,348.78704833984375
1782664726032029696,1.0126047134399414,350.177001953125
1782664726041949696,1.0225248336791992,351.4775695800781
1782664726051868672,1.0324437618255615,352.7024841308594
1782664726061788672,1.0423636436462402,353.8742370605469
1782664726071708672,1.052283763885498,355.04254150390625
1782664726081628672,1.0622036457061768,356.03057861328125
1782664726091547648,1.0721228122711182,356.92950439453125
1782664726101467648,1.0820426940917969,357.8285827636719
1782664726111387648,1.0919628143310547,358.5380859375
1782664726121307648,1.1018826961517334,359.1735534667969
1782664726131226624,1.1118016242980957,359.83306884765625
1782664726141146624,1.1217217445373535,0.4754667282104492
1782664726151066624,1.1316416263580322,1.0783319473266602
1782664726160986624,1.14156174659729,1.597184181213379
1782664726170905600,1.1514806747436523,2.053940773010254
1782664726180825600,1.1614007949829102,2.4697084426879883
1782664726190745600,1.1713206768035889,2.9280223846435547
1782664726200665600,1.1812407970428467,3.6485137939453125
1782664726210585600,1.1911606788635254,4.925833702087402
1782664726220504832,1.2010798454284668,6.794702529907227
1782664726230424576,1.2109997272491455,7.345712661743164
1782664726240344832,1.2209198474884033,6.964849472045898
1782664726250264576,1.230839729309082,6.355936050415039
1782664726260183552,1.2407586574554443,5.47205924987793
1782664726270103808,1.2506787776947021,4.284014701843262
1782664726280023552,1.2605986595153809,2.5812301635742188
1782664726289943808,1.2705187797546387,0.36655521392822266
1782664726299862528,1.280437707901001,210.17752075195312
1782664726309782784,1.2903578281402588,212.18325805664062
1782664726319702528,1.3002777099609375,214.27981567382812
1782664726329622784,1.3101978302001953,216.42568969726562
1782664726339541760,1.3201167583465576,218.63641357421875
1782664726349461504,1.3300366401672363,220.95465087890625
1782664726359381760,1.3399567604064941,223.32998657226562
1782664726369301504,1.3498766422271729,225.70425415039062
1782664726379220736,1.3597958087921143,228.02774047851562
1782664726389140480,1.369715690612793,230.32235717773438
1782664726399060736,1.3796358108520508,232.66156005859375
1782664726408980480,1.3895556926727295,234.96218872070312
1782664726418899456,1.3994746208190918,236.96649169921875
1782664726428819712,1.4093947410583496,239.1260986328125
1782664726438739456,1.4193146228790283,241.23135375976562
1782664726448659712,1.4292347431182861,243.05984497070312
1782664726458579456,1.4391546249389648,244.5030517578125
1782664726468498688,1.4490737915039062,245.6807861328125
1782664726478418688,1.458993673324585,246.81216430664062
1782664726488338688,1.4689137935638428,247.8790283203125
1782664726498258688,1.4788336753845215,248.84347534179688
1782664726508177664,1.488752841949463,249.6719970703125
1782664726518097664,1.4986727237701416,250.23992919921875
1782664726528017664,1.5085928440093994,251.11526489257812
1782664726537937664,1.5185127258300781,252.0565185546875
1782664726547856640,1.5284316539764404,253.094482421875
1782664726557776640,1.5383517742156982,254.46353149414062
1782664726567696640,1.548271656036377,255.69012451171875
1782664726577616640,1.5581917762756348,256.6881103515625
1782664726587536384,1.5681114196777344,257.4151916503906
1782664726597456384,1.5780315399169922,258.136474609375
1782664726607376384,1.587951421737671,258.8072814941406
1782664726617296384,1.5978715419769287,259.12371826171875
1782664726627215360,1.607790470123291,258.79931640625
1782664726637135360,1.6177103519439697,258.6980895996094
1782664726647055360,1.6276304721832275,258.752197265625
1782664726656975360,1.6375503540039062,258.4544372558594
1782664726666894336,1.6474695205688477,257.4903869628906
1782664726676814336,1.6573894023895264,256.2552490234375
1782664726686734336,1.6673095226287842,255.11810302734375
1782664726696654336,1.677229404449463,254.55221557617188
1782664726706574336,1.6871495246887207,253.709716796875
1782664726716493312,1.697068452835083,252.64749145507812
1782664726726413312,1.7069883346557617,252.06396484375
1782664726736333312,1.7169084548950195,251.6527099609375
1782664726746253312,1.7268283367156982,250.95458984375
1782664726756172544,1.7367475032806396,250.46063232421875
1782664726766092288,1.7466673851013184,249.6551513671875
1782664726776012544,1.7565875053405762,248.74468994140625
1782664726785932288,1.7665073871612549,247.72613525390625
1782664726795851520,1.7764265537261963,247.31845092773438
1782664726805771264,1.786346435546875,246.80029296875
1782664726815691520,1.7962665557861328,246.33135986328125
1782664726825611264,1.8061864376068115,245.85125732421875
1782664726835530240,1.8161053657531738,245.55853271484375
1782664726845450496,1.8260254859924316,245.13092041015625
1782664726855370240,1.8359453678131104,244.63052368164062
1782664726865290496,1.8458654880523682,244.3408203125
1782664726875210240,1.8557853698730469,244.033447265625
1782664726885129472,1.8657045364379883,243.70703125
1782664726895049216,1.875624418258667,243.50741577148438
1782664726904969472,1.8855445384979248,243.25802612304688
1782664726914889216,1.8954644203186035,243.05621337890625
1782664726924808192,1.9053833484649658,242.94497680664062
1782664726934728448,1.9153034687042236,242.87005615234375
1782664726944648192,1.9252233505249023,242.93930053710938
1782664726954568448,1.9351434707641602,242.97640991210938
1782664726964487424,1.9450623989105225,243.00222778320312
1782664726974407424,1.9549825191497803,243.14154052734375
1782664726984327424,1.964902400970459,243.05029296875
1782664726994247424,1.9748225212097168,243.0203857421875
1782664727004166400,1.984741449356079,243.0263671875
1782664727014086144,1.9946613311767578,243.10552978515625
1782664727024006400,2.0045814514160156,242.96319580078125
1782664727033926144,2.0145013332366943,242.91842651367188
1782664727043845376,2.0244204998016357,242.88693237304688
1782664727053765376,2.0343403816223145,242.87026977539062
1782664727063685376,2.0442605018615723,242.83981323242188
1782664727073605376,2.054180383682251,242.7109375
1782664727083525376,2.064100503921509,242.55593872070312
1782664727093444352,2.074019432067871,242.46194458007812
1782664727103364352,2.083939552307129,242.51638793945312
1782664727113284352,2.0938594341278076,242.58474731445312
1782664727123204352,2.1037795543670654,242.63262939453125
1782664727133123328,2.1136984825134277,242.77218627929688
1782664727143043328,2.1236183643341064,242.96734619140625
1782664727152963328,2.1335384845733643,243.21096801757812
1782664727162883328,2.143458366394043,243.51229858398438
1782664727172802560,2.1533775329589844,243.81610107421875
1782664727182722304,2.163297414779663,244.14364624023438
1782664727192642560,2.173217535018921,244.50021362304688
1782664727202562304,2.1831374168395996,244.81997680664062
1782664727212481280,2.193056344985962,245.23638916015625
1782664727222401280,2.2029764652252197,245.55072021484375
1782664727232321280,2.2128963470458984,245.84963989257812
1782664727242241280,2.2228164672851562,245.98812866210938
1782664727252161280,2.232736349105835,246.12808227539062
1782664727262080512,2.2426555156707764,246.19598388671875
1782664727272000256,2.252575397491455,246.35028076171875
1782664727281920512,2.262495517730713,246.65625
1782664727291840256,2.2724153995513916,246.91268920898438
1782664727301759232,2.282334327697754,247.16546630859375
1782664727311679488,2.2922544479370117,247.28439331054688
1782664727321599232,2.3021743297576904,247.41290283203125
1782664727331519488,2.3120944499969482,247.46148681640625
1782664727341438208,2.3220133781433105,247.241455078125
1782664727351358464,2.3319334983825684,247.0391845703125
1782664727361278208,2.341853380203247,246.8028564453125
1782664727371198464,2.351773500442505,246.65359497070312
1782664727381118208,2.3616933822631836,246.34210205078125
1782664727391037440,2.371612548828125,246.17929077148438
1782664727400957440,2.3815324306488037,246.1221923828125
1782664727410877440,2.3914525508880615,246.04562377929688
1782664727420797440,2.4013724327087402,246.01763916015625
1782664727430716160,2.4112913608551025,245.96157836914062
1782664727440636416,2.4212114810943604,245.88201904296875
1782664727450556160,2.431131362915039,245.82809448242188
1782664727460476416,2.441051483154297,245.7838134765625
1782664727470395392,2.450970411300659,246.14004516601562
1782664727480315392,2.460890531539917,245.994873046875
1782664727490235392,2.4708104133605957,245.82772827148438
