time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1784114954854466048,-15.390697002410889,43.73267371482867,-79.38284483222739,-222.51816867440243,-185.10816882699032,-1.0,-1.0,107.29915881303508,15.786500855300622,-1.0,-1.0
1784114970275392000,0.03022909164428711,43.73267371482867,-79.38284483222739,0.0,-183.2037976595557,-1.0,-1.0,115.22396183776408,33.995014,-1.0,-1.0
1784114970361201920,0.11603903770446777,43.73267371482867,-79.38284483222739,-214.1913059517748,-176.7813061043627,-1.0,-1.0,116.84577133009006,17.657868796225106,-1.0,-1.0
1784114976401999104,6.156836032867432,43.73267371482867,-79.38284483222739,-264.09932281282556,-226.68932296541345,-1.0,-1.0,120.5813585308338,17.23733636379009,-1.0,-1.0
1784114982414800128,12.169637203216553,43.73267371482868,-79.38284483222739,-318.3767173204783,-280.9667174730662,-1.0,-1.0,124.44883485129577,19.80557976679052,-1.0,-1.0
1784114983036366848,12.79120397567749,43.73267371482868,-79.38284483222739,-324.4292176577178,-287.0192178103057,-1.0,-1.0,124.8606843128329,19.81866646394328,-1.0,-1.0
1784114989056206080,18.81104302406311,43.73267371482867,-79.38284483222738,-279.09255058746777,-241.68255074005566,-1.0,-1.0,128.80223453325328,18.748019676559036,-1.0,-1.0
1784114995085217024,24.840054035186768,43.73267371482867,-79.38284483222738,-142.68660745840734,-105.27660761099523,-1.0,-1.0,132.742984498352,19.95222125171068,-1.0,-1.0
1784115001097403136,30.852240085601807,43.732673714828664,-79.38284483222738,53.51866015383993,90.92866000125204,-1.0,-1.0,136.83806317816223,16.694410891143754,-1.0,-1.0
1784115002449398016,32.2042350769043,43.732673714828664,-79.38284483222738,130.67084605991622,168.08084590732832,-1.0,-1.0,137.78192293764548,19.990015820395318,-1.0,-1.0
1784115008476812800,38.23164987564087,43.73267371482868,-79.3828448322274,486.3905911750752,523.8005910224873,-1.0,-1.0,141.94416102063468,19.643945710042285,-1.0,-1.0
1784115014495805952,44.25064301490784,43.73267371482867,-79.3828448322274,817.8525857628156,855.2625856102277,-1.0,-1.0,146.25380007825757,19.96543860479105,-1.0,-1.0
1784115020508280064,50.26311707496643,43.73267371482868,-79.38284483222739,1091.2034426271887,1128.6134424746008,-1.0,-1.0,150.66999552734666,16.855725767977365,-1.0,-1.0
