time,seconds_elapsed,x,y,z
1782664725035095808,0.0156710147857666,0.1439056396484375,0.657745361328125,-0.7572784423828125
1782664725045014784,0.025589942932128906,0.1373748779296875,0.6558990478515625,-0.747894287109375
1782664725054934784,0.03550982475280762,0.13623046875,0.664581298828125,-0.750579833984375
1782664725064854784,0.04542994499206543,0.1269989013671875,0.6496734619140625,-0.7725372314453125
1782664725074774784,0.05534982681274414,0.1292266845703125,0.621002197265625,-0.7830047607421875
1782664725084694784,0.06526994705200195,0.157470703125,0.6016387939453125,-0.7752227783203125
1782664725094613760,0.07518887519836426,0.158599853515625,0.60040283203125,-0.7689361572265625
1782664725104534016,0.08510899543762207,0.1622314453125,0.605010986328125,-0.7569122314453125
1782664725114453760,0.09502887725830078,0.2405242919921875,0.632904052734375,-0.738189697265625
1782664725124374016,0.1049489974975586,0.2966766357421875,0.6082305908203125,-0.750823974609375
1782664725134292736,0.1148679256439209,0.2843170166015625,0.55963134765625,-0.763275146484375
1782664725144212992,0.12478804588317871,0.22491455078125,0.5848846435546875,-0.7988739013671875
1782664725154132736,0.13470792770385742,0.2333984375,0.6398773193359375,-0.8308563232421875
1782664725164052992,0.14462804794311523,0.272857666015625,0.626983642578125,-0.83935546875
1782664725173971968,0.15454697608947754,0.2781524658203125,0.60137939453125,-0.8174591064453125
1782664725183891712,0.16446685791015625,0.27288818359375,0.591400146484375,-0.8005218505859375
1782664725193811968,0.17438697814941406,0.2651214599609375,0.568634033203125,-0.7893218994140625
1782664725203731712,0.18430685997009277,0.2796478271484375,0.5610198974609375,-0.7950286865234375
1782664725213651968,0.19422698020935059,0.3359527587890625,0.620574951171875,-0.8117218017578125
1782664725223570944,0.2041459083557129,0.4130706787109375,0.7049713134765625,-0.82183837890625
1782664725233490944,0.2140660285949707,0.4722900390625,0.7692108154296875,-0.80950927734375
1782664725243410944,0.22398591041564941,0.5035400390625,0.8118438720703125,-0.77862548828125
1782664725253330944,0.23390603065490723,0.527374267578125,0.8102264404296875,-0.7586212158203125
1782664725263249920,0.24382495880126953,0.5421295166015625,0.8080902099609375,-0.7370758056640625
1782664725273169664,0.25374484062194824,0.545196533203125,0.8149566650390625,-0.7095947265625
1782664725283089920,0.26366496086120605,0.5380706787109375,0.81402587890625,-0.6780548095703125
1782664725293009664,0.27358484268188477,0.5198974609375,0.79150390625,-0.622406005859375
1782664725302928896,0.28350400924682617,0.5110626220703125,0.751556396484375,-0.5861663818359375
1782664725312848896,0.2934238910675049,0.5193023681640625,0.7567291259765625,-0.5417022705078125
1782664725322768896,0.3033440113067627,0.545379638671875,0.727386474609375,-0.5201416015625
1782664725332688896,0.3132638931274414,0.5740509033203125,0.7064056396484375,-0.4836883544921875
1782664725342607616,0.3231828212738037,0.5959014892578125,0.7247161865234375,-0.469329833984375
1782664725352527872,0.3331029415130615,0.60577392578125,0.762542724609375,-0.4680023193359375
1782664725362447616,0.34302282333374023,0.5882110595703125,0.785736083984375,-0.450439453125
1782664725372367872,0.35294294357299805,0.560821533203125,0.8014984130859375,-0.4322967529296875
1782664725382287616,0.36286282539367676,0.567138671875,0.780670166015625,-0.39141845703125
1782664725392206848,0.37278199195861816,0.59857177734375,0.709991455078125,-0.323486328125
1782664725402126848,0.3827018737792969,0.6411590576171875,0.5882568359375,-0.266021728515625
1782664725412046848,0.3926219940185547,0.694244384765625,0.466278076171875,-0.24835205078125
1782664725421966848,0.4025418758392334,0.736175537109375,0.395050048828125,-0.32281494140625
1782664725431886080,0.4124610424041748,0.7628173828125,0.4023284912109375,-0.47479248046875
1782664725441805824,0.4223809242248535,0.7731170654296875,0.4510040283203125,-0.65673828125
1782664725451726080,0.43230104446411133,0.73828125,0.4784393310546875,-0.800933837890625
1782664725461645824,0.44222092628479004,0.658111572265625,0.4676971435546875,-0.7924041748046875
1782664725471564800,0.45213985443115234,0.5129241943359375,0.3556060791015625,-0.7694244384765625
1782664725481484800,0.46205997467041016,0.359466552734375,0.17864990234375,-0.80511474609375
1782664725491404800,0.47197985649108887,0.222137451171875,0.111846923828125,-0.810302734375
1782664725501324800,0.4818999767303467,0.1407318115234375,0.0928802490234375,-0.824493408203125
1782664725511243776,0.491818904876709,0.142059326171875,-0.0060272216796875,-0.8966827392578125
1782664725521164032,0.5017390251159668,0.1989898681640625,-0.1194610595703125,-1.00469970703125
1782664725531083776,0.5116589069366455,0.2827606201171875,-0.230804443359375,-1.093658447265625
1782664725541004032,0.5215790271759033,0.319427490234375,-0.424957275390625,-1.2035369873046875
1782664725550922752,0.5314979553222656,0.2852935791015625,-0.712890625,-1.2038116455078125
1782664725560842752,0.5414178371429443,0.2219390869140625,-0.8930511474609375,-1.1269989013671875
1782664725570762752,0.5513379573822021,0.151031494140625,-0.7991790771484375,-1.0404205322265625
1782664725580682752,0.5612578392028809,0.0290985107421875,-0.4055938720703125,-0.8584442138671875
1782664725590599424,0.5711746215820312,-0.00299072265625,0.0797576904296875,-0.7166290283203125
1782664725600519680,0.5810947418212891,-0.064300537109375,0.246490478515625,-0.68768310546875
1782664725610439424,0.5910146236419678,-0.119384765625,0.0710296630859375,-0.7476043701171875
1782664725620359680,0.6009347438812256,-0.1087493896484375,-0.48223876953125,-0.5996551513671875
1782664725630278656,0.6108536720275879,0.1339263916015625,-1.3332672119140625,-0.78900146484375
1782664725640198656,0.6207737922668457,0.02740478515625,-1.6798095703125,-0.5086212158203125
1782664725650118656,0.6306936740875244,-0.5291290283203125,-1.3189849853515625,-0.3197784423828125
1782664725660038656,0.6406137943267822,-0.7472686767578125,-0.906494140625,-0.5123138427734375
1782664725669958656,0.6505336761474609,-0.53192138671875,-0.5321807861328125,-0.9160919189453125
1782664725679877632,0.6604528427124023,-0.33642578125,-0.2735443115234375,-0.9235076904296875
1782664725689797632,0.670372724533081,-0.1772003173828125,-0.2633056640625,-0.9339599609375
1782664725699717888,0.6802928447723389,-0.1275177001953125,-0.269805908203125,-1.0417633056640625
1782664725709637632,0.6902127265930176,-0.1932220458984375,-0.1712799072265625,-0.908447265625
1782664725719556608,0.7001316547393799,-0.2358856201171875,-0.3343048095703125,-0.76153564453125
1782664725729476608,0.7100517749786377,-0.2105712890625,-0.68402099609375,-0.728485107421875
1782664725739396608,0.7199716567993164,-0.1852874755859375,-0.653076171875,-0.63214111328125
1782664725749316608,0.7298917770385742,-0.2597808837890625,-0.404205322265625,-0.539276123046875
1782664725759235584,0.7398107051849365,-0.2147674560546875,-0.1243896484375,-0.5299835205078125
1782664725769155840,0.7497308254241943,-0.0910186767578125,-0.101837158203125,-0.511444091796875
1782664725779075584,0.759650707244873,0.0364990234375,-0.384185791015625,-0.35516357421875
1782664725788995840,0.7695708274841309,0.0972747802734375,-0.7373199462890625,-0.1554718017578125
1782664725798914560,0.7794897556304932,0.0761871337890625,-1.0827178955078125,-0.1521148681640625
