time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,pitch,roll,yaw
1784373729663926528,0.4083106517791748,0.9003085494041443,0.3909101188182831,-1.3022593259811401,0.08211678266525269,0.39312005043029785,-0.9158130288124084,-0.18731087446212769,0.15422797203063965,0.693416178226471,-0.5182606728931196,0.07075916962529606,-0.19257891518509043,0.8302483691682083,-0.4040223918821088,0.08942630341822422,-2.007184296694644
1784373729673845504,0.4182295799255371,0.8166682720184326,0.5129714608192444,-1.5172256231307983,0.08004377782344818,0.38809046149253845,-0.9181387424468994,-0.17881393432617188,0.23953405022621155,0.5604574680328369,-0.5121461971549778,0.06878753551828563,-0.19026006223525715,0.8347308788172904,-0.39855873719772433,0.08696060789416199,-2.0233781518318676
1784373729683765504,0.4281494617462158,1.202332615852356,0.6823511719703674,-1.6960257291793823,0.07866652309894562,0.3817853629589081,-0.9208971261978149,-0.2036817967891693,0.3277025520801544,0.40852224826812744,-0.5050784855475384,0.06599189932880896,-0.18760730523216967,0.8398478273460328,-0.39172720255923055,0.08521690636448889,-2.0417891840993287
1784373729693685504,0.43806958198547363,1.8208611011505127,0.8445082902908325,-1.826824426651001,0.07839062064886093,0.3708091378211975,-0.9253947734832764,-0.17328503727912903,0.39187091588974,0.27991747856140137,-0.49732452070749594,0.06134338148347409,-0.1831381938203934,0.84579301213913,-0.3798801268227874,0.08450870912591807,-2.0622406181937367
1784373729703604480,0.44798851013183594,2.5455641746520996,0.9309398531913757,-1.9399651288986206,0.07905049622058868,0.35380443930625916,-0.931972861289978,-0.16260762512683868,0.40805163979530334,0.254665732383728,-0.48905232659911807,0.054677603483235145,-0.17613609459978088,0.8525340304337335,-0.3616355288189592,0.0846180589278463,-2.084482820854054
1784373729713524480,0.45790863037109375,3.2866618633270264,1.0666897296905518,-2.008280038833618,0.08072543144226074,0.3298030495643616,-0.9405920505523682,-0.13538241386413574,0.4158634543418884,0.25271058082580566,-0.4804102545493275,0.04587337119756273,-0.1661313387821369,0.859942987724849,-0.33609492973580896,0.08561426993005761,-2.108134193444021
1784373729723443456,0.46782755851745605,3.814232349395752,1.2151426076889038,-2.1783745288848877,0.08405596017837524,0.29976677894592285,-0.9503023028373718,-0.15023332834243774,0.41558051109313965,0.2689821124076843,-0.47112052283227834,0.03500826455499369,-0.15369861373669255,0.8678690593911444,-0.3044481682368368,0.08822221627779221,-2.1333794243221087
1784373729733363456,0.47774744033813477,4.124777793884277,1.3395414352416992,-2.349613666534424,0.08886450529098511,0.2657816410064697,-0.9599287509918213,-0.1715366244316101,0.3137471675872803,0.3001844882965088,-0.4607984017694044,0.022762869549060333,-0.13970494641163225,0.8761445272375213,-0.2690146298407964,0.0923109620410632,-2.1607266885079817
1784373729743283456,0.4876675605773926,4.351296901702881,1.3981642723083496,-2.4247992038726807,0.09507843106985092,0.22917763888835907,-0.9687299728393555,-0.09243866056203842,0.23352989554405212,0.30498790740966797,-0.44966454774143244,0.009633367212322563,-0.1246684567986248,0.8844019992866624,-0.231232744913453,0.09783416931880554,-2.189469779764769
1784373729753202432,0.4975864887237549,4.377068042755127,1.4686027765274048,-2.4914300441741943,0.10272660851478577,0.19104944169521332,-0.9761902093887329,-0.0012404099106788635,0.18657507002353668,0.2868286967277527,-0.437948563038505,-0.004047540232475309,-0.10903441611846228,0.8923543136193358,-0.19223116265289036,0.10484628604375434,-2.218988085009684
1784373729763122432,0.5075066089630127,4.155928134918213,1.5372545719146729,-2.5227084159851074,0.11212379485368729,0.15388374030590057,-0.9817066788673401,0.004819557070732117,0.08549612760543823,0.36067402362823486,-0.4257022356367224,-0.0178531811524389,-0.09395697573606841,0.8997949077852306,-0.15449763596947097,0.11372035520519976,-2.2489701095462493
1784373729773041408,0.517425537109375,3.8922359943389893,1.444503664970398,-2.4944980144500732,0.12240958213806152,0.11918333917856216,-0.9852975606918335,0.03907418251037598,-0.08379820734262466,0.3988412618637085,-0.41321551530744266,-0.03109188576366343,-0.07990323913523405,0.9065880342055042,-0.11946732077287804,0.12360283273423653,-2.2788712405847233
