time,seconds_elapsed,latitude,longitude,ellipsoidalAltitude,altitude,course,speed,verticalAccuracy,horizontalAccuracy,speedAccuracy,courseAccuracy
1784890205079334144,-18.03669285774231,43.732615143382894,-79.38270983819966,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,14.697670337719337,-1.0,-1.0
1784890223022953984,-0.09307289123535156,43.732615143382894,-79.38270983819966,0.0,128.44213367884637,-1.0,-1.0,33.120052655166475,35.995014,-1.0,-1.0
1784890223162519040,0.04649209976196289,43.73261514330132,-79.38270983778781,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,18.017025958011367,-1.0,-1.0
1784890229227841024,6.111814022064209,43.73261514328287,-79.3827098376947,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.727800959849542,-1.0,-1.0
1784890232486019072,9.36999225616455,43.73261514328254,-79.38270983769303,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,16.097362567310963,-1.0,-1.0
1784890234340096000,11.224069118499756,43.732615143282366,-79.38270983769216,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.996309939683037,-1.0,-1.0
1784890240344485888,17.228459119796753,43.73261514328236,-79.3827098376921,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.967254057043544,-1.0,-1.0
1784890246350718976,23.234692096710205,43.73261514328236,-79.38270983769212,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.96724890098564,-1.0,-1.0
1784890252356994048,29.240967273712158,43.73261514328236,-79.38270983769212,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.9672771838725,-1.0,-1.0
1784890258369241856,35.253215074539185,43.732615143282366,-79.38270983769212,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.967330588430386,-1.0,-1.0
1784890264382161152,41.26613426208496,43.73261514328236,-79.38270983769213,93.07450367396356,130.48450352137567,-1.0,-1.0,30.0,19.967767528498914,-1.0,-1.0
