time,seconds_elapsed,x,y,z
1784546947417384192,0.20090913772583008,-0.110931396484375,0.8687286376953125,-0.5584716796875
1784546947427303168,0.21082806587219238,-0.130279541015625,0.8855743408203125,-0.5706329345703125
1784546947437221888,0.2207469940185547,-0.1339111328125,0.8341522216796875,-0.5450286865234375
1784546947447141120,0.2306661605834961,-0.1414642333984375,0.881378173828125,-0.497711181640625
1784546947457059072,0.240584135055542,-0.1074981689453125,0.8463897705078125,-0.5315093994140625
1784546947466978048,0.2505030632019043,-0.041259765625,0.7779998779296875,-0.5601654052734375
1784546947476897280,0.2604222297668457,0.0067901611328125,0.7425689697265625,-0.5978240966796875
1784546947486816256,0.270341157913208,0.0023193359375,0.8238067626953125,-0.66064453125
1784546947496734976,0.2802600860595703,-0.0023956298828125,0.836517333984375,-0.6756439208984375
1784546947506653952,0.2901790142059326,-0.0064697265625,0.8151702880859375,-0.5990447998046875
1784546947516573184,0.300098180770874,-0.0358123779296875,0.7679901123046875,-0.52801513671875
1784546947526492160,0.31001710891723633,-0.0888214111328125,0.76702880859375,-0.49884033203125
1784546947536411136,0.31993603706359863,-0.1542510986328125,0.7555999755859375,-0.4947967529296875
1784546947546330112,0.32985520362854004,-0.169036865234375,0.8227691650390625,-0.5330963134765625
1784546947556249088,0.33977413177490234,-0.139923095703125,0.87939453125,-0.5505828857421875
1784546947566168064,0.34969305992126465,-0.1225433349609375,0.9014129638671875,-0.5667724609375
1784546947576087296,0.35961222648620605,-0.0607452392578125,0.927032470703125,-0.5682830810546875
1784546947586006272,0.36953115463256836,0.0380859375,0.8827972412109375,-0.5580596923828125
1784546947595924992,0.37945008277893066,0.0858001708984375,0.8084869384765625,-0.56427001953125
1784546947605842944,0.38936805725097656,0.08990478515625,0.7506561279296875,-0.5760650634765625
1784546947615762176,0.39928722381591797,0.0474853515625,0.6618804931640625,-0.5458831787109375
1784546947625681152,0.4092061519622803,-0.00518798828125,0.6209716796875,-0.520416259765625
1784546947635600128,0.4191250801086426,-0.061859130859375,0.6458740234375,-0.57269287109375
1784546947645519104,0.4290440082550049,-0.0682373046875,0.7354888916015625,-0.6336212158203125
1784546947655438080,0.4389631748199463,-0.0533294677734375,0.7910919189453125,-0.6607818603515625
1784546947665357056,0.4488821029663086,-0.0523223876953125,0.8529815673828125,-0.6494140625
1784546947675276032,0.4588010311126709,-0.0509796142578125,0.8975830078125,-0.62860107421875
1784546947685195264,0.4687201976776123,-0.071990966796875,0.90069580078125,-0.6334381103515625
1784546947695114240,0.4786391258239746,-0.064208984375,0.8694000244140625,-0.6108551025390625
1784546947705032960,0.4885580539703369,-0.0528411865234375,0.7898406982421875,-0.5695648193359375
1784546947714951424,0.498476505279541,-0.069488525390625,0.7404327392578125,-0.5747222900390625
1784546947724870400,0.5083954334259033,-0.0883636474609375,0.76861572265625,-0.6399078369140625
1784546947734789376,0.5183143615722656,-0.118408203125,0.81524658203125,-0.674896240234375
1784546947744708352,0.5282332897186279,-0.128326416015625,0.9095916748046875,-0.71099853515625
1784546947754626560,0.5381515026092529,-0.12725830078125,0.9934844970703125,-0.703125
1784546947764545536,0.5480704307556152,-0.1605987548828125,0.9769439697265625,-0.656219482421875
1784546947774464256,0.5579893589019775,-0.2494964599609375,0.9145050048828125,-0.6260223388671875
1784546947784383232,0.5679082870483398,-0.2614593505859375,0.845855712890625,-0.602691650390625
1784546947794302464,0.5778274536132812,-0.2160186767578125,0.779937744140625,-0.61456298828125
1784546947804221440,0.5877463817596436,-0.1478271484375,0.71185302734375,-0.6105804443359375
1784546947814140416,0.5976653099060059,-0.100738525390625,0.667236328125,-0.6096343994140625
1784546947824059392,0.6075844764709473,-0.09027099609375,0.6953887939453125,-0.615325927734375
1784546947833978368,0.6175034046173096,-0.0457763671875,0.73480224609375,-0.5567626953125
1784546947843897344,0.6274223327636719,0.0243988037109375,0.736602783203125,-0.444854736328125
1784546947853816576,0.6373414993286133,0.079833984375,0.750152587890625,-0.366455078125
1784546947863735552,0.6472604274749756,0.0705718994140625,0.74664306640625,-0.3182373046875
1784546947873654272,0.6571793556213379,0.0454254150390625,0.74090576171875,-0.3360595703125
1784546947883573504,0.6670985221862793,0.0978240966796875,0.7659454345703125,-0.341339111328125
1784546947893491456,0.6770164966583252,0.1601715087890625,0.7360687255859375,-0.378204345703125
1784546947903410432,0.6869354248046875,0.2003021240234375,0.7068634033203125,-0.393096923828125
1784546947913329408,0.6968543529510498,0.178375244140625,0.7180023193359375,-0.354736328125
1784546947923248640,0.7067735195159912,0.2258148193359375,0.5849609375,-0.226898193359375
1784546947933167360,0.7166924476623535,0.2656097412109375,0.556915283203125,-0.181976318359375
1784546947943086336,0.7266113758087158,0.1014251708984375,0.80859375,-0.223114013671875
1784546947953005312,0.7365303039550781,0.1454010009765625,0.97808837890625,-0.436981201171875
1784546947962924544,0.7464494705200195,0.019134521484375,0.8819732666015625,-0.57672119140625
1784546947972843520,0.7563683986663818,-0.1026153564453125,0.9141845703125,-0.7564544677734375
1784546947982762240,0.7662873268127441,-0.199554443359375,1.0725250244140625,-0.870758056640625
1784546947992681472,0.7762064933776855,-0.270843505859375,1.2326507568359375,-1.01513671875
1784546948002600448,0.7861254215240479,-0.2231292724609375,0.9951171875,-0.8933258056640625
1784546948012519424,0.7960443496704102,-0.05828857421875,0.5820465087890625,-0.713714599609375
1784546948022438400,0.8059635162353516,0.1051483154296875,0.5632781982421875,-0.7278594970703125
1784546948032357376,0.8158824443817139,0.0724945068359375,0.5874176025390625,-0.8343505859375
1784546948042275328,0.8258004188537598,-0.0899200439453125,0.554168701171875,-0.888824462890625
1784546948052194304,0.8357193470001221,-0.2212371826171875,0.6330718994140625,-0.97039794921875
1784546948062113536,0.8456385135650635,-0.2750396728515625,0.751220703125,-1.00469970703125
1784546948072032512,0.8555574417114258,-0.2425537109375,0.787017822265625,-0.942657470703125
1784546948081951488,0.8654763698577881,-0.1063690185546875,0.6766204833984375,-0.913238525390625
1784546948091870208,0.8753952980041504,-0.0106048583984375,0.6044158935546875,-0.895294189453125
1784546948101789440,0.8853144645690918,0.0407562255859375,0.4963531494140625,-0.795928955078125
1784546948111708416,0.8952333927154541,0.0828094482421875,0.352142333984375,-0.6215972900390625
1784546948121627392,0.9051523208618164,0.1198577880859375,0.2923431396484375,-0.57574462890625
1784546948131546624,0.9150714874267578,0.1355133056640625,0.16973876953125,-0.414154052734375
1784546948141465344,0.9249904155731201,0.1531829833984375,0.0997314453125,-0.462646484375
1784546948151384320,0.9349093437194824,0.147918701171875,0.2862701416015625,-0.5586090087890625
1784546948161303552,0.9448285102844238,0.1758880615234375,0.297607421875,-0.571929931640625
1784546948171222528,0.9547474384307861,0.1049346923828125,0.1980438232421875,-0.6557769775390625
1784546948181140480,0.964665412902832,0.0333251953125,0.302978515625,-0.828521728515625
1784546948191059456,0.9745843410491943,0.0031280517578125,0.5450439453125,-1.049530029296875
1784546948200978432,0.9845035076141357,-0.0587158203125,0.7553863525390625,-1.4251556396484375
1784546948210897408,0.994422435760498,-0.0495758056640625,0.5990447998046875,-1.9299774169921875
1784546948220816384,1.0043413639068604,0.0809478759765625,0.4029083251953125,-2.0104522705078125
1784546948230735360,1.0142602920532227,0.1536102294921875,0.5659637451171875,-1.4073944091796875
1784546948240654592,1.024179458618164,-0.0685272216796875,0.3855438232421875,-0.9821929931640625
1784546948250573312,1.0340983867645264,-0.1344757080078125,0.2719268798828125,-0.7727203369140625
1784546948260492288,1.0440173149108887,0.2698211669921875,0.2330169677734375,-0.8692474365234375
1784546948270411520,1.05393648147583,0.6208648681640625,0.2428741455078125,-0.829986572265625
1784546948280330496,1.0638554096221924,0.1673736572265625,0.138427734375,-0.843841552734375
1784546948290249472,1.0737743377685547,-0.0569915771484375,0.1884002685546875,-0.9491424560546875
1784546948300168448,1.083693504333496,-0.049163818359375,0.276947021484375,-0.8128662109375
1784546948310087424,1.0936124324798584,-0.025543212890625,0.2821807861328125,-0.877166748046875
1784546948320006400,1.1035313606262207,-0.00469970703125,0.419342041015625,-0.932220458984375
1784546948329924352,1.1134493350982666,0.0499114990234375,0.3060302734375,-0.876007080078125
1784546948339843584,1.123368501663208,0.2191619873046875,0.1782684326171875,-0.94769287109375
